"ID","ModernName","Date","Notes","Field1"
4193,"grasshopper sparrow",5/21/1930 0:00:00,,
4194,"grasshopper sparrow",5/22/1930 0:00:00,,
4195,"henslow sparrow",4/17/1930 0:00:00,,
4196,"harris sparrow",5/14/1930 0:00:00,,
4197,"harris sparrow",5/17/1930 0:00:00,,
4198,"harris sparrow",5/20/1930 0:00:00,,
4199,"harris sparrow",5/21/1930 0:00:00,,
4200,"harris sparrow",5/22/1930 0:00:00,,
4201,"harris sparrow",5/27/1930 0:00:00,,
4202,"harris sparrow",5/29/1930 0:00:00,,
4203,"white-crowned sparrow",4/27/1930 0:00:00,,
4204,"white-crowned sparrow",4/29/1930 0:00:00,,
4205,"white-crowned sparrow",4/30/1930 0:00:00,,
4207,"white-crowned sparrow",5/1/1930 0:00:00,,
4208,"white-crowned sparrow",5/2/1930 0:00:00,,
4209,"white-crowned sparrow",5/3/1930 0:00:00,,
4210,"white-crowned sparrow",5/4/1930 0:00:00,,
4211,"white-crowned sparrow",5/5/1930 0:00:00,,
4212,"white-crowned sparrow",5/6/1930 0:00:00,,
4213,"white-crowned sparrow",5/7/1930 0:00:00,,
4214,"white-crowned sparrow",5/8/1930 0:00:00,,
4215,"white-crowned sparrow",5/9/1930 0:00:00,,
4216,"white-crowned sparrow",5/10/1930 0:00:00,,
4217,"white-crowned sparrow",5/11/1930 0:00:00,,
4218,"white-crowned sparrow",5/12/1930 0:00:00,,
4219,"white-crowned sparrow",5/13/1930 0:00:00,,
4220,"white-crowned sparrow",5/16/1930 0:00:00,,
4221,"white-crowned sparrow",5/17/1930 0:00:00,,
4222,"white-crowned sparrow",5/21/1930 0:00:00,,
4223,"white-crowned sparrow",5/23/1930 0:00:00,,
4224,"white-crowned sparrow",5/24/1930 0:00:00,,
4225,"white-crowned sparrow",5/25/1930 0:00:00,,
4226,"white-throated sparrow",4/12/1930 0:00:00,,
4227,"white-throated sparrow",4/17/1930 0:00:00,,
4228,"white-throated sparrow",4/19/1930 0:00:00,,
4229,"white-throated sparrow",4/22/1930 0:00:00,,
4230,"white-throated sparrow",4/23/1930 0:00:00,,
4231,"white-throated sparrow",4/24/1930 0:00:00,,
4232,"white-throated sparrow",4/26/1930 0:00:00,,
4233,"white-throated sparrow",4/27/1930 0:00:00,,
4234,"white-throated sparrow",4/28/1930 0:00:00,,
4235,"white-throated sparrow",4/29/1930 0:00:00,,
4236,"white-throated sparrow",4/30/1930 0:00:00,,
4237,"white-throated sparrow",5/1/1930 0:00:00,,
4238,"white-throated sparrow",5/2/1930 0:00:00,,
4239,"white-throated sparrow",5/3/1930 0:00:00,,
4240,"white-throated sparrow",5/4/1930 0:00:00,,
4241,"white-throated sparrow",5/5/1930 0:00:00,,
4242,"white-throated sparrow",5/6/1930 0:00:00,,
4243,"white-throated sparrow",5/7/1930 0:00:00,,
4244,"white-throated sparrow",5/8/1930 0:00:00,,
4245,"white-throated sparrow",5/9/1930 0:00:00,,
4246,"white-throated sparrow",5/10/1930 0:00:00,,
4247,"white-throated sparrow",5/11/1930 0:00:00,,
4248,"white-throated sparrow",5/12/1930 0:00:00,,
4249,"white-throated sparrow",5/13/1930 0:00:00,,
4250,"white-throated sparrow",5/14/1930 0:00:00,,
4251,"white-throated sparrow",5/15/1930 0:00:00,,
4252,"white-throated sparrow",5/16/1930 0:00:00,,
4253,"white-throated sparrow",5/17/1930 0:00:00,,
4254,"white-throated sparrow",5/18/1930 0:00:00,,
4255,"white-throated sparrow",5/20/1930 0:00:00,,
4256,"white-throated sparrow",5/21/1930 0:00:00,,
4257,"white-throated sparrow",5/22/1930 0:00:00,,
4258,"white-throated sparrow",5/23/1930 0:00:00,,
4259,"white-throated sparrow",5/25/1930 0:00:00,,
4260,"white-throated sparrow",5/27/1930 0:00:00,,
4261,"white-throated sparrow",5/29/1930 0:00:00,,
4262,"american tree sparrow",3/16/1930 0:00:00,,
4263,"american tree sparrow",4/1/1930 0:00:00,,
4264,"american tree sparrow",4/3/1930 0:00:00,,
4265,"american tree sparrow",4/5/1930 0:00:00,,
4266,"american tree sparrow",4/6/1930 0:00:00,,
4267,"american tree sparrow",4/9/1930 0:00:00,,
4268,"american tree sparrow",4/10/1930 0:00:00,,
4269,"american tree sparrow",4/12/1930 0:00:00,,
4270,"american tree sparrow",4/17/1930 0:00:00,,
4271,"american tree sparrow",4/25/1930 0:00:00,,
4272,"chipping sparrow",4/11/1930 0:00:00,,
4273,"chipping sparrow",4/17/1930 0:00:00,,
4274,"chipping sparrow",4/19/1930 0:00:00,,
4275,"chipping sparrow",4/27/1930 0:00:00,,
4276,"chipping sparrow",4/30/1930 0:00:00,,
4277,"chipping sparrow",5/12/1930 0:00:00,,
4278,"chipping sparrow",5/14/1930 0:00:00,,
4279,"clay-colored sparrow",5/2/1930 0:00:00,,
4280,"clay-colored sparrow",5/20/1930 0:00:00,,
4281,"field sparrow",3/16/1930 0:00:00,,
4282,"field sparrow",4/1/1930 0:00:00,,
4283,"field sparrow",4/3/1930 0:00:00,,
4284,"field sparrow",4/5/1930 0:00:00,,
4285,"field sparrow",4/9/1930 0:00:00,,
4286,"field sparrow",4/10/1930 0:00:00,,
4287,"field sparrow",4/11/1930 0:00:00,,
4288,"field sparrow",4/17/1930 0:00:00,,
4289,"field sparrow",4/19/1930 0:00:00,,
4290,"field sparrow",4/24/1930 0:00:00,,
4296,"field sparrow",4/25/1930 0:00:00,,
4297,"field sparrow",4/26/1930 0:00:00,,
4298,"field sparrow",4/27/1930 0:00:00,,
4299,"field sparrow",4/28/1930 0:00:00,,
4300,"field sparrow",4/29/1930 0:00:00,,
4301,"field sparrow",4/30/1930 0:00:00,,
4302,"field sparrow",5/1/1930 0:00:00,,
4303,"field sparrow",5/2/1930 0:00:00,,
4304,"field sparrow",5/3/1930 0:00:00,,
4305,"field sparrow",5/6/1930 0:00:00,,
4306,"field sparrow",5/7/1930 0:00:00,,
4307,"field sparrow",5/8/1930 0:00:00,,
4308,"dark-eyed junco",3/6/1930 0:00:00,,
4309,"dark-eyed junco",3/10/1930 0:00:00,,
4310,"dark-eyed junco",3/11/1930 0:00:00,,
4311,"dark-eyed junco",3/12/1930 0:00:00,,
4312,"dark-eyed junco",3/13/1930 0:00:00,,
4313,"dark-eyed junco",3/16/1930 0:00:00,,
4314,"dark-eyed junco",3/17/1930 0:00:00,,
4315,"dark-eyed junco",3/19/1930 0:00:00,,
4316,"dark-eyed junco",3/20/1930 0:00:00,,
4317,"dark-eyed junco",3/21/1930 0:00:00,,
4318,"dark-eyed junco",3/22/1930 0:00:00,,
4319,"dark-eyed junco",3/24/1930 0:00:00,,
4320,"dark-eyed junco",3/31/1930 0:00:00,,
4321,"dark-eyed junco",4/1/1930 0:00:00,,
4322,"dark-eyed junco",4/2/1930 0:00:00,,
4323,"dark-eyed junco",4/3/1930 0:00:00,,
4324,"dark-eyed junco",4/4/1930 0:00:00,,
4325,"dark-eyed junco",4/5/1930 0:00:00,,
4326,"dark-eyed junco",4/6/1930 0:00:00,,
4327,"dark-eyed junco",4/7/1930 0:00:00,,
4328,"dark-eyed junco",4/8/1930 0:00:00,,
4329,"dark-eyed junco",4/9/1930 0:00:00,,
4330,"dark-eyed junco",4/10/1930 0:00:00,,
4331,"dark-eyed junco",4/11/1930 0:00:00,,
4332,"dark-eyed junco",4/12/1930 0:00:00,,
4333,"dark-eyed junco",4/14/1930 0:00:00,,
4334,"dark-eyed junco",4/17/1930 0:00:00,,
4335,"dark-eyed junco",4/19/1930 0:00:00,,
4336,"dark-eyed junco",4/22/1930 0:00:00,,
4337,"dark-eyed junco",4/23/1930 0:00:00,,
4338,"dark-eyed junco",4/24/1930 0:00:00,,
4339,"dark-eyed junco",4/25/1930 0:00:00,,
4340,"dark-eyed junco",4/26/1930 0:00:00,,
4341,"dark-eyed junco",4/27/1930 0:00:00,,
4342,"dark-eyed junco",4/28/1930 0:00:00,,
4343,"dark-eyed junco",4/29/1930 0:00:00,,
4344,"dark-eyed junco",4/30/1930 0:00:00,,
4345,"dark-eyed junco",5/12/1930 0:00:00,,
4346,"dark-eyed junco",5/13/1930 0:00:00,,
4347,"dark-eyed junco",5/18/1930 0:00:00,,
4348,"dark-eyed junco",5/24/1930 0:00:00,,
4349,"song sparrow",3/5/1930 0:00:00,,
4350,"song sparrow",3/10/1930 0:00:00,,
4351,"song sparrow",3/12/1930 0:00:00,,
4352,"song sparrow",3/16/1930 0:00:00,,
4353,"song sparrow",3/17/1930 0:00:00,,
4354,"song sparrow",3/21/1930 0:00:00,,
4355,"song sparrow",3/22/1930 0:00:00,,
4356,"song sparrow",3/24/1930 0:00:00,,
4357,"song sparrow",4/1/1930 0:00:00,,
4358,"song sparrow",4/3/1930 0:00:00,,
4359,"song sparrow",4/4/1930 0:00:00,,
4360,"song sparrow",4/5/1930 0:00:00,,
4361,"song sparrow",4/6/1930 0:00:00,,
4362,"song sparrow",4/7/1930 0:00:00,,
4363,"song sparrow",4/8/1930 0:00:00,,
4364,"song sparrow",4/9/1930 0:00:00,,
4365,"song sparrow",4/10/1930 0:00:00,,
4366,"song sparrow",4/11/1930 0:00:00,,
4367,"song sparrow",4/12/1930 0:00:00,,
4368,"song sparrow",4/14/1930 0:00:00,,
4369,"song sparrow",4/17/1930 0:00:00,,
4370,"song sparrow",4/19/1930 0:00:00,,
4371,"song sparrow",4/22/1930 0:00:00,,
4372,"song sparrow",4/23/1930 0:00:00,,
4373,"song sparrow",4/25/1930 0:00:00,,
4374,"song sparrow",4/26/1930 0:00:00,,
4375,"song sparrow",4/27/1930 0:00:00,,
4376,"song sparrow",4/28/1930 0:00:00,,
4377,"lincoln sparrow",5/1/1930 0:00:00,,
4378,"lincoln sparrow",5/6/1930 0:00:00,,
4379,"lincoln sparrow",5/8/1930 0:00:00,,
4380,"lincoln sparrow",5/9/1930 0:00:00,,
4381,"lincoln sparrow",5/11/1930 0:00:00,,
4382,"lincoln sparrow",5/21/1930 0:00:00,,
4383,"lincoln sparrow",5/22/1930 0:00:00,,
4384,"lincoln sparrow",5/25/1930 0:00:00,,
4385,"lincoln sparrow",5/27/1930 0:00:00,,
4386,"fox sparrow",3/17/1930 0:00:00,,
4387,"fox sparrow",4/1/1930 0:00:00,,
4388,"fox sparrow",4/3/1930 0:00:00,,
4389,"fox sparrow",4/5/1930 0:00:00,,
4390,"fox sparrow",4/6/1930 0:00:00,,
4391,"fox sparrow",4/9/1930 0:00:00,,
4392,"fox sparrow",4/10/1930 0:00:00,,
4393,"fox sparrow",4/11/1930 0:00:00,,
4394,"fox sparrow",4/12/1930 0:00:00,,
4395,"fox sparrow",4/14/1930 0:00:00,,
4396,"fox sparrow",4/17/1930 0:00:00,,
4397,"fox sparrow",4/23/1930 0:00:00,,
4398,"fox sparrow",4/26/1930 0:00:00,,
4399,"fox sparrow",5/13/1930 0:00:00,,
4400,"fox sparrow",5/14/1930 0:00:00,,
4401,"fox sparrow",5/15/1930 0:00:00,,
4402,"fox sparrow",5/16/1930 0:00:00,,
4403,"fox sparrow",5/17/1930 0:00:00,,
4404,"fox sparrow",5/18/1930 0:00:00,,
4405,"fox sparrow",5/20/1930 0:00:00,,
4406,"fox sparrow",5/21/1930 0:00:00,,
4407,"fox sparrow",5/22/1930 0:00:00,,
4408,"fox sparrow",5/25/1930 0:00:00,,
4409,"swamp sparrow",3/17/1930 0:00:00,,
4410,"swamp sparrow",4/10/1930 0:00:00,,
4411,"swamp sparrow",4/11/1930 0:00:00,,
4412,"swamp sparrow",4/12/1930 0:00:00,,
4413,"swamp sparrow",4/17/1930 0:00:00,,
4414,"swamp sparrow",4/27/1930 0:00:00,,
4415,"swamp sparrow",4/28/1930 0:00:00,,
4416,"swamp sparrow",4/29/1930 0:00:00,,
4417,"swamp sparrow",4/30/1930 0:00:00,,
4418,"swamp sparrow",5/1/1930 0:00:00,,
4419,"swamp sparrow",5/2/1930 0:00:00,,
4420,"swamp sparrow",5/3/1930 0:00:00,,
4421,"swamp sparrow",5/4/1930 0:00:00,,
4422,"swamp sparrow",5/5/1930 0:00:00,,
4423,"swamp sparrow",5/6/1930 0:00:00,,
4424,"swamp sparrow",5/9/1930 0:00:00,,
4425,"swamp sparrow",5/18/1930 0:00:00,,
4426,"swamp sparrow",5/22/1930 0:00:00,,
4427,"eastern towhee",4/3/1930 0:00:00,,
4428,"eastern towhee",4/17/1930 0:00:00,,
4429,"eastern towhee",4/19/1930 0:00:00,,
4430,"eastern towhee",4/22/1930 0:00:00,,
4431,"eastern towhee",4/23/1930 0:00:00,,
4432,"eastern towhee",4/27/1930 0:00:00,,
4433,"eastern towhee",4/28/1930 0:00:00,,
4434,"eastern towhee",4/29/1930 0:00:00,,
4435,"eastern towhee",4/30/1930 0:00:00,,
4436,"eastern towhee",5/1/1930 0:00:00,,
4437,"eastern towhee",5/2/1930 0:00:00,,
4438,"eastern towhee",5/3/1930 0:00:00,,
4439,"eastern towhee",5/4/1930 0:00:00,,
4440,"eastern towhee",5/5/1930 0:00:00,,
4441,"eastern towhee",5/6/1930 0:00:00,,
4442,"eastern towhee",5/7/1930 0:00:00,,
4443,"eastern towhee",5/8/1930 0:00:00,,
4444,"eastern towhee",5/10/1930 0:00:00,,
4445,"eastern towhee",5/11/1930 0:00:00,,
4446,"eastern towhee",5/16/1930 0:00:00,,
4447,"eastern towhee",5/18/1930 0:00:00,,
4448,"eastern towhee",5/21/1930 0:00:00,,
4449,"eastern towhee",5/29/1930 0:00:00,,
4450,"northern cardinal",4/3/1930 0:00:00,,
4451,"northern cardinal",4/11/1930 0:00:00,,
4452,"northern cardinal",4/12/1930 0:00:00,,
4453,"northern cardinal",4/22/1930 0:00:00,,
4454,"northern cardinal",5/4/1930 0:00:00,,
4455,"northern cardinal",5/6/1930 0:00:00,,
4456,"rose-breasted grosbeak",5/4/1930 0:00:00,,
4457,"rose-breasted grosbeak",5/5/1930 0:00:00,,
4458,"rose-breasted grosbeak",5/8/1930 0:00:00,,
4459,"rose-breasted grosbeak",5/21/1930 0:00:00,,
4460,"indigo bunting",5/5/1930 0:00:00,,
4461,"indigo bunting",5/6/1930 0:00:00,,
4462,"indigo bunting",5/7/1930 0:00:00,,
4463,"indigo bunting",5/8/1930 0:00:00,,
4464,"indigo bunting",5/9/1930 0:00:00,,
4465,"indigo bunting",5/10/1930 0:00:00,,
4466,"indigo bunting",5/11/1930 0:00:00,,
4467,"indigo bunting",5/13/1930 0:00:00,,
4468,"indigo bunting",5/21/1930 0:00:00,,
4469,"indigo bunting",5/26/1930 0:00:00,,
4470,"indigo bunting",5/27/1930 0:00:00,,
4471,"dickcissel",5/22/1930 0:00:00,,
4472,"scarlet tanager",5/5/1930 0:00:00,,
4473,"scarlet tanager",5/6/1930 0:00:00,,
4474,"scarlet tanager",5/7/1930 0:00:00,,
4475,"scarlet tanager",5/8/1930 0:00:00,,
4476,"scarlet tanager",5/11/1930 0:00:00,,
4477,"scarlet tanager",5/12/1930 0:00:00,,
4478,"scarlet tanager",5/13/1930 0:00:00,,
4479,"scarlet tanager",5/22/1930 0:00:00,,
4480,"scarlet tanager",5/26/1930 0:00:00,,
4481,"scarlet tanager",5/27/1930 0:00:00,,
4482,"purple martin",4/11/1930 0:00:00,,
4483,"purple martin",4/17/1930 0:00:00,,
4484,"purple martin",4/19/1930 0:00:00,,
4485,"purple martin",4/23/1930 0:00:00,,
4486,"purple martin",4/24/1930 0:00:00,,
4487,"purple martin",4/25/1930 0:00:00,,
4488,"purple martin",4/26/1930 0:00:00,,
4489,"purple martin",4/27/1930 0:00:00,,
4490,"purple martin",4/28/1930 0:00:00,,
4491,"purple martin",4/29/1930 0:00:00,,
4492,"purple martin",4/30/1930 0:00:00,,
4493,"purple martin",5/1/1930 0:00:00,,
4494,"purple martin",5/2/1930 0:00:00,,
4495,"purple martin",5/3/1930 0:00:00,,
4496,"purple martin",5/4/1930 0:00:00,,
4497,"purple martin",5/5/1930 0:00:00,,
4498,"purple martin",5/6/1930 0:00:00,,
4499,"purple martin",5/7/1930 0:00:00,,
4500,"purple martin",5/8/1930 0:00:00,,
4501,"purple martin",5/9/1930 0:00:00,,
4502,"purple martin",5/10/1930 0:00:00,,
4503,"purple martin",5/11/1930 0:00:00,,
4504,"purple martin",5/12/1930 0:00:00,,
4505,"purple martin",5/13/1930 0:00:00,,
4506,"purple martin",5/14/1930 0:00:00,,
4507,"purple martin",5/15/1930 0:00:00,,
4508,"purple martin",5/16/1930 0:00:00,,
4509,"purple martin",5/17/1930 0:00:00,,
4510,"purple martin",5/18/1930 0:00:00,,
4511,"purple martin",5/20/1930 0:00:00,,
4512,"purple martin",5/21/1930 0:00:00,,
4513,"purple martin",5/22/1930 0:00:00,,
4514,"purple martin",5/23/1930 0:00:00,,
4515,"purple martin",5/24/1930 0:00:00,,
4516,"purple martin",5/25/1930 0:00:00,,
4517,"purple martin",5/27/1930 0:00:00,,
4518,"purple martin",5/29/1930 0:00:00,,
4519,"red-eyed vireo",5/12/1930 0:00:00,,
4520,"red-eyed vireo",5/13/1930 0:00:00,,
4521,"red-eyed vireo",5/14/1930 0:00:00,,
4522,"red-eyed vireo",5/21/1930 0:00:00,,
4523,"red-eyed vireo",5/22/1930 0:00:00,,
4524,"red-eyed vireo",5/23/1930 0:00:00,,
4525,"red-eyed vireo",5/24/1930 0:00:00,,
4526,"red-eyed vireo",5/25/1930 0:00:00,,
4527,"red-eyed vireo",5/26/1930 0:00:00,,
4528,"red-eyed vireo",5/27/1930 0:00:00,,
4529,"philadelphia vireo",5/23/1930 0:00:00,,
4530,"philadelphia vireo",5/25/1930 0:00:00,,
4531,"philadelphia vireo",5/26/1930 0:00:00,,
4532,"philadelphia vireo",5/29/1930 0:00:00,,
4533,"warbling vireo",5/3/1930 0:00:00,,
4534,"warbling vireo",5/11/1930 0:00:00,,
4535,"warbling vireo",5/27/1930 0:00:00,,
4536,"blue-headed vireo",4/29/1930 0:00:00,,
4537,"blue-headed vireo",5/11/1930 0:00:00,,
4538,"blue-headed vireo",5/20/1930 0:00:00,,
4539,"black and white warbler",5/1/1930 0:00:00,,
4540,"black and white warbler",5/2/1930 0:00:00,,
4541,"black and white warbler",5/3/1930 0:00:00,,
4542,"black and white warbler",5/5/1930 0:00:00,,
4543,"black and white warbler",5/6/1930 0:00:00,,
4544,"black and white warbler",5/7/1930 0:00:00,,
4545,"black and white warbler",5/8/1930 0:00:00,,
4546,"black and white warbler",5/9/1930 0:00:00,,
4547,"black and white warbler",5/11/1930 0:00:00,,
4548,"black and white warbler",5/12/1930 0:00:00,,
4549,"black and white warbler",5/13/1930 0:00:00,,
4550,"black and white warbler",5/14/1930 0:00:00,,
4551,"black and white warbler",5/16/1930 0:00:00,,
4552,"black and white warbler",5/17/1930 0:00:00,,
4553,"black and white warbler",5/18/1930 0:00:00,,
4554,"black and white warbler",5/20/1930 0:00:00,,
4555,"black and white warbler",5/21/1930 0:00:00,,
4556,"black and white warbler",5/24/1930 0:00:00,,
4557,"prothonotary warbler",5/11/1930 0:00:00,,
4558,"golden-winged warbler",5/5/1930 0:00:00,,
4559,"nashville warbler",5/7/1930 0:00:00,,
4560,"nashville warbler",5/11/1930 0:00:00,,
4561,"nashville warbler",5/12/1930 0:00:00,,
4562,"nashville warbler",5/21/1930 0:00:00,,
4563,"orange-crowned warbler",5/2/1930 0:00:00,,
4564,"orange-crowned warbler",5/4/1930 0:00:00,,
4565,"tennessee warbler",5/2/1930 0:00:00,,
4566,"tennessee warbler",5/13/1930 0:00:00,,
4567,"tennessee warbler",5/17/1930 0:00:00,,
4568,"tennessee warbler",5/21/1930 0:00:00,,
4569,"northern parula",5/7/1930 0:00:00,,
4570,"cape may warbler",5/9/1930 0:00:00,,
4571,"cape may warbler",5/10/1930 0:00:00,,
4572,"cape may warbler",5/11/1930 0:00:00,,
4573,"cape may warbler",5/12/1930 0:00:00,,
4574,"cape may warbler",5/13/1930 0:00:00,,
4575,"cape may warbler",5/14/1930 0:00:00,,
4576,"yellow warbler",5/3/1930 0:00:00,,
4577,"yellow warbler",5/7/1930 0:00:00,,
4578,"yellow warbler",5/8/1930 0:00:00,,
4579,"yellow warbler",5/9/1930 0:00:00,,
4580,"yellow warbler",5/10/1930 0:00:00,,
4581,"yellow warbler",5/12/1930 0:00:00,,
4582,"yellow warbler",5/14/1930 0:00:00,,
4583,"yellow warbler",5/15/1930 0:00:00,,
4584,"yellow warbler",5/16/1930 0:00:00,,
4585,"yellow warbler",5/17/1930 0:00:00,,
4586,"yellow warbler",5/18/1930 0:00:00,,
4587,"yellow warbler",5/20/1930 0:00:00,,
4588,"yellow warbler",5/21/1930 0:00:00,,
4589,"black-throated blue warbler",5/8/1930 0:00:00,,
4590,"black-throated blue warbler",5/9/1930 0:00:00,,
4591,"black-throated blue warbler",5/11/1930 0:00:00,,
4592,"black-throated blue warbler",5/12/1930 0:00:00,,
4593,"black-throated blue warbler",5/15/1930 0:00:00,,
4594,"black-throated blue warbler",5/24/1930 0:00:00,,
4595,"black-throated blue warbler",5/25/1930 0:00:00,,
4596,"yellow-rumped warbler",4/10/1930 0:00:00,,
4597,"yellow-rumped warbler",4/11/1930 0:00:00,,
4598,"yellow-rumped warbler",4/12/1930 0:00:00,,
4599,"yellow-rumped warbler",4/14/1930 0:00:00,,
4600,"yellow-rumped warbler",4/17/1930 0:00:00,,
4601,"yellow-rumped warbler",4/19/1930 0:00:00,,
4602,"yellow-rumped warbler",4/23/1930 0:00:00,,
4603,"yellow-rumped warbler",4/25/1930 0:00:00,,
4604,"yellow-rumped warbler",4/26/1930 0:00:00,,
4605,"yellow-rumped warbler",4/27/1930 0:00:00,,
4606,"yellow-rumped warbler",4/30/1930 0:00:00,,
4607,"yellow-rumped warbler",5/1/1930 0:00:00,,
4608,"yellow-rumped warbler",5/2/1930 0:00:00,,
4609,"yellow-rumped warbler",5/3/1930 0:00:00,,
4610,"yellow-rumped warbler",5/5/1930 0:00:00,,
4611,"yellow-rumped warbler",5/6/1930 0:00:00,,
4612,"yellow-rumped warbler",5/7/1930 0:00:00,,
4613,"yellow-rumped warbler",5/8/1930 0:00:00,,
4614,"yellow-rumped warbler",5/9/1930 0:00:00,,
4615,"yellow-rumped warbler",5/12/1930 0:00:00,,
4616,"yellow-rumped warbler",5/13/1930 0:00:00,,
4617,"yellow-rumped warbler",5/15/1930 0:00:00,,
4618,"yellow-rumped warbler",5/16/1930 0:00:00,,
4619,"yellow-rumped warbler",5/17/1930 0:00:00,,
4620,"yellow-rumped warbler",5/18/1930 0:00:00,,
4621,"magnolia warbler",5/2/1930 0:00:00,,
4622,"magnolia warbler",5/5/1930 0:00:00,,
4623,"magnolia warbler",5/6/1930 0:00:00,,
4624,"magnolia warbler",5/7/1930 0:00:00,,
4625,"magnolia warbler",5/9/1930 0:00:00,,
4626,"magnolia warbler",5/10/1930 0:00:00,,
4627,"magnolia warbler",5/11/1930 0:00:00,,
4628,"magnolia warbler",5/12/1930 0:00:00,,
4629,"magnolia warbler",5/13/1930 0:00:00,,
4630,"magnolia warbler",5/14/1930 0:00:00,,
4631,"magnolia warbler",5/15/1930 0:00:00,,
4632,"magnolia warbler",5/16/1930 0:00:00,,
4633,"magnolia warbler",5/17/1930 0:00:00,,
4634,"magnolia warbler",5/20/1930 0:00:00,,
4635,"magnolia warbler",5/21/1930 0:00:00,,
4636,"magnolia warbler",5/22/1930 0:00:00,,
4637,"magnolia warbler",5/23/1930 0:00:00,,
4638,"magnolia warbler",5/24/1930 0:00:00,,
4639,"magnolia warbler",5/26/1930 0:00:00,,
4640,"magnolia warbler",5/27/1930 0:00:00,,
4641,"magnolia warbler",5/29/1930 0:00:00,,
4642,"chestnut-sided warbler",5/2/1930 0:00:00,,
4643,"chestnut-sided warbler",5/7/1930 0:00:00,,
4644,"chestnut-sided warbler",5/8/1930 0:00:00,,
4645,"chestnut-sided warbler",5/9/1930 0:00:00,,
4646,"chestnut-sided warbler",5/10/1930 0:00:00,,
4647,"chestnut-sided warbler",5/12/1930 0:00:00,,
4648,"chestnut-sided warbler",5/13/1930 0:00:00,,
4649,"chestnut-sided warbler",5/15/1930 0:00:00,,
4650,"chestnut-sided warbler",5/21/1930 0:00:00,,
4651,"chestnut-sided warbler",5/22/1930 0:00:00,,
4652,"chestnut-sided warbler",5/23/1930 0:00:00,,
4653,"bay-breasted warbler",5/7/1930 0:00:00,,
4654,"bay-breasted warbler",5/9/1930 0:00:00,,
4655,"bay-breasted warbler",5/12/1930 0:00:00,,
4656,"bay-breasted warbler",5/13/1930 0:00:00,,
4657,"black-poll warbler",5/3/1930 0:00:00,,
4658,"black-poll warbler",5/7/1930 0:00:00,,
4659,"black-poll warbler",5/9/1930 0:00:00,,
4660,"black-poll warbler",5/12/1930 0:00:00,,
4661,"black-poll warbler",5/14/1930 0:00:00,,
4662,"black-poll warbler",5/17/1930 0:00:00,,
4663,"black-poll warbler",5/21/1930 0:00:00,,
4664,"black-poll warbler",5/22/1930 0:00:00,,
4665,"black-poll warbler",5/23/1930 0:00:00,,
4666,"black-poll warbler",5/24/1930 0:00:00,,
4667,"black-poll warbler",5/26/1930 0:00:00,,
4668,"blackburnian warbler",5/9/1930 0:00:00,,
4669,"blackburnian warbler",5/11/1930 0:00:00,,
4670,"blackburnian warbler",5/13/1930 0:00:00,,
4671,"black-throated green warbler",5/1/1930 0:00:00,,
4672,"black-throated green warbler",5/5/1930 0:00:00,,
4673,"black-throated green warbler",5/6/1930 0:00:00,,
4674,"black-throated green warbler",5/8/1930 0:00:00,,
4675,"black-throated green warbler",5/10/1930 0:00:00,,
4676,"black-throated green warbler",5/11/1930 0:00:00,,
4677,"black-throated green warbler",5/12/1930 0:00:00,,
4678,"black-throated green warbler",5/13/1930 0:00:00,,
4679,"black-throated green warbler",5/14/1930 0:00:00,,
4680,"black-throated green warbler",5/15/1930 0:00:00,,
4681,"black-throated green warbler",5/16/1930 0:00:00,,
4682,"black-throated green warbler",5/17/1930 0:00:00,,
4683,"black-throated green warbler",5/18/1930 0:00:00,,
4684,"black-throated green warbler",5/20/1930 0:00:00,,
4685,"black-throated green warbler",5/21/1930 0:00:00,,
4686,"black-throated green warbler",5/23/1930 0:00:00,,
4687,"black-throated green warbler",5/24/1930 0:00:00,,
4688,"palm warbler",4/27/1930 0:00:00,,
4689,"palm warbler",4/28/1930 0:00:00,,
4690,"palm warbler",4/29/1930 0:00:00,,
4691,"palm warbler",4/30/1930 0:00:00,,
4692,"palm warbler",5/1/1930 0:00:00,,
4693,"palm warbler",5/2/1930 0:00:00,,
4694,"palm warbler",5/3/1930 0:00:00,,
4695,"palm warbler",5/4/1930 0:00:00,,
4696,"palm warbler",5/5/1930 0:00:00,,
4697,"palm warbler",5/6/1930 0:00:00,,
4698,"palm warbler",5/7/1930 0:00:00,,
4699,"palm warbler",5/8/1930 0:00:00,,
4700,"palm warbler",5/9/1930 0:00:00,,
4701,"palm warbler",5/10/1930 0:00:00,,
4702,"palm warbler",5/11/1930 0:00:00,,
4703,"palm warbler",5/12/1930 0:00:00,,
4704,"palm warbler",5/13/1930 0:00:00,,
4705,"palm warbler",5/14/1930 0:00:00,,
4706,"palm warbler",5/15/1930 0:00:00,,
4707,"palm warbler",5/16/1930 0:00:00,,
4708,"palm warbler",5/17/1930 0:00:00,,
4709,"palm warbler",5/18/1930 0:00:00,,
4710,"palm warbler",5/20/1930 0:00:00,,
4711,"palm warbler",5/22/1930 0:00:00,,
4712,"ovenbird",4/29/1930 0:00:00,,
4713,"ovenbird",5/1/1930 0:00:00,,
4714,"ovenbird",5/2/1930 0:00:00,,
4715,"ovenbird",5/6/1930 0:00:00,,
4716,"ovenbird",5/7/1930 0:00:00,,
4717,"ovenbird",5/8/1930 0:00:00,,
4718,"ovenbird",5/9/1930 0:00:00,,
